BellmanFord;2,28038;2671
Dijkstra;1,08256;2671
BellmanFord;2,38832;4122
Dijkstra;1,12632;4122
BellmanFord;2,12768;4255
Dijkstra;1,16208;4255
BellmanFord;2,57492;4275
Dijkstra;1,11876;4275
BellmanFord;2,83986;3844
Dijkstra;1,11824;3844
BellmanFord;2,1017;3580
Dijkstra;1,08144;3580
BellmanFord;2,40814;3247
Dijkstra;1,12978;3247
BellmanFord;2,40964;3370
Dijkstra;1,07286;3370
BellmanFord;2,6158;4090
Dijkstra;1,14854;4090
BellmanFord;2,9648;1242
Dijkstra;1,1809;1242
BellmanFord;3,6967;5513
Dijkstra;1,13042;5513
BellmanFord;3,04818;3275
Dijkstra;1,22088;3275
BellmanFord;2,10126;4380
Dijkstra;1,09708;4380
BellmanFord;2,61452;3117
Dijkstra;1,13012;3117
BellmanFord;2,4124;3858
Dijkstra;1,09464;3858
BellmanFord;2,89478;3344
Dijkstra;1,12212;3344
BellmanFord;2,28734;6818
Dijkstra;1,12658;6818
BellmanFord;2,87254;2145
Dijkstra;1,12442;2145
BellmanFord;2,88006;3193
Dijkstra;1,13332;3193
BellmanFord;2,29346;4659
Dijkstra;1,08796;4659
BellmanFord;2,64214;4580
Dijkstra;1,12176;4580
BellmanFord;2,43004;5106
Dijkstra;1,0903;5106
BellmanFord;2,39512;4099
Dijkstra;1,0995;4099
BellmanFord;2,83588;4961
Dijkstra;1,12826;4961
BellmanFord;2,35818;3664
Dijkstra;1,16732;3664
BellmanFord;2,86194;3473
Dijkstra;1,12472;3473
BellmanFord;2,38412;3366
Dijkstra;1,07856;3366
BellmanFord;2,12374;3002
Dijkstra;1,11342;3002
BellmanFord;2,87422;3479
Dijkstra;1,07744;3479
BellmanFord;2,69046;3268
Dijkstra;1,15766;3268
BellmanFord;2,90404;2997
Dijkstra;1,16022;2997
BellmanFord;2,4936;5129
Dijkstra;1,1497;5129
BellmanFord;2,44162;4085
Dijkstra;1,0977;4085
